distance(m),HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
5968,0.0003515935367617728,0.029199175194331038,0.0026922489004696827,6.218282407322915,19.60624484271587,8.372340660181741e-05,1.2558511971984e-05,0.0009899999778717773
6034,5.3271747994208e-06,0.0004424117453686521,4.0791650007116406e-05,0.09421640011095327,0.29706431579872533,1.2685364636639e-06,1.9028048442399999e-07,1.4999999664723899e-05
6035,9.35678781616554e-05,0.007271121126851728,0.0006406704746292203,1.4677737037412668,4.627890948481722,2.2782400676373597e-05,3.4173604079891995e-06,0.00026999999396503017
6053,0.00010381647433864,0.008865116425102937,0.0007354382610495376,1.658249490332966,5.228461135990706,2.5688776623470003e-05,3.853316669235e-06,0.0003749999916180975
6078,0.0001986092625162618,0.017789212963393093,0.0014439779174962278,3.287349416975636,10.365013537829412,5.03829560711718e-05,7.5574435399164e-06,0.0008099999818950906
6132,2.94235944468536e-05,0.0026354389575397176,0.00021392265444388563,0.487014728440835,1.5355575611599128,7.464141640173601e-06,1.1196212651728e-06,0.00011999999731779119
6140,8.22123608623608e-05,0.007553413172505358,0.0006028662152854896,1.3828877425220711,4.360245342669235,2.11851839075184e-05,3.1777776037632e-06,0.00035999999195337356
6164,3.6779493058567e-05,0.003294298696924647,0.000267403318054857,0.6087684105510437,1.919446951449891,9.330177050217e-06,1.3995265814660001e-06,0.000149999996647239
6174,2.6884329446340802e-05,0.00239677611568933,0.00018402734410608883,0.42968047014912336,1.354782554524121,6.9559381208816e-06,1.0433907761544e-06,0.00011999999731779119
6182,0.0001594723224672188,0.014436580557883933,0.0011308868705322212,2.616264044984622,8.249080912704612,4.11768944192177e-05,6.1765343505882e-06,0.0007049999842420233
6229,0.0001310611060509114,0.011684283563985482,0.000897133302517183,2.0946922919769766,6.60456495330509,3.39101983392978e-05,5.0865300337527e-06,0.0005849999869242321
6268,0.0001164818996814795,0.010221146344878855,0.0007680895237122205,1.8114224890339148,5.711415107047774,3.0200814152341002e-05,4.530122490757501e-06,0.0005249999882653365
6303,0.0001227212853264034,0.01070818194746972,0.0007984089124947771,1.88985308074951,5.958706710815432,3.18417618982477e-05,4.7762647154721e-06,0.0005549999875947842
6340,7.80396471648092e-05,0.007064709634709158,0.0005534127238774699,1.2802994262690701,4.036784276429916,2.0150395141319298e-05,3.0225593630538e-06,0.00034499999228864965
6363,0.0001478279410809222,0.013483607800775819,0.0010856131864033093,2.4804834486282803,7.820964894163059,3.78632776837812e-05,5.679491688192001e-06,0.0006299999859184038
6405,0.0001472971465450631,0.013533198600738766,0.001080135302386502,2.4776738720187104,7.812106238949046,3.79567878343038e-05,5.6935182067424e-06,0.0006449999855831276
6448,6.941052620060849e-05,0.005696691483478121,0.000481420916901333,1.076746733310404,3.394982812219033,1.6831265692199997e-05,2.5246900287885e-06,0.00022499999497085848
6463,4.6273684133739e-06,0.0003797794322318747,3.20947277934222e-05,0.07178311555402693,0.22633218748126888,1.12208437948e-06,1.683126685859e-07,1.4999999664723899e-05
6464,,,,,,,,
